Primary_ID	ChEBI Name
CHEBI:35194	isoprene
CHEBI:35200	heptacyanovanadate(4-)
CHEBI:35201	heptacyanovanadate(2-)
CHEBI:35212	apratoxin A
CHEBI:35215	apratoxin B
CHEBI:35216	apratoxin C
CHEBI:35235	L-cysteine zwitterion
CHEBI:35236	D-cysteine zwitterion
CHEBI:35237	cysteine zwitterion
CHEBI:35242	CDP-D-glucose
CHEBI:35243	serine zwitterion
CHEBI:35246	GDP-D-galactose
CHEBI:35247	D-serine zwitterion
CHEBI:35248	dTDP-D-glucose
CHEBI:35249	dTDP-L-glucose
CHEBI:35252	dTDP-L-mannose
CHEBI:35254	dTDP-L-talose
CHEBI:35261	2-benzofuran
CHEBI:35297	acene
CHEBI:35304	(2S,3R)-3-geranyl-2,3-dihydro-2,N(alpha)-cyclo-L-tryptophan
CHEBI:35309	(5S,6R)-beta-carotene 5,6-epoxide
CHEBI:35321	(1S)-1-phenylethanamine
CHEBI:35322	(1R)-1-phenylethanamine
CHEBI:35324	hydrazinium(1+)
CHEBI:35325	hydrazinium(2+)
CHEBI:35326	tunaxanthin
CHEBI:35327	astacene
CHEBI:35328	spirilloxanthin
CHEBI:35330	spheroidene
CHEBI:35331	rhodopin
CHEBI:35332	rhodopinol
CHEBI:35333	4-(4-deoxy-D-gluc-4-enosyluronic acid)-D-galacturonic acid
CHEBI:35334	luteoxanthin
CHEBI:35335	auroxanthin
CHEBI:35336	lycophyll
CHEBI:35340	methamphetamine hydrochloride
CHEBI:35356	dicarboximide
CHEBI:35357	trialkanoylamine
CHEBI:35358	sulfonamide
CHEBI:35363	carbohydrazide
CHEBI:35370	(25R)-5beta-spirostan-1beta,3alpha-diol
CHEBI:35390	galactarate(1-)
CHEBI:35398	L-tartrate(1-)
CHEBI:35399	D-tartrate(1-)
CHEBI:35400	meso-tartrate(1-)
CHEBI:35412	aminal
CHEBI:35413	methanediamine
CHEBI:35419	26-hydroxycholesterol 3-sulfate
CHEBI:35420	pregnenolone sulfate
CHEBI:35421	lithocholic acid sulfate
CHEBI:35422	4-nitrophenyl hydrogen sulfate
CHEBI:35424	2-acetamidofluorene N-sulfate
CHEBI:35430	3,3'-diiodothyronine
CHEBI:35431	3,3'-diiodo-L-thyronine sulfate
CHEBI:35432	3,3',5-triiodo-L-thyronine sulfate
CHEBI:35435	4'-aminobiphenyl-4-ol
CHEBI:35437	calcium difluoride
CHEBI:35440	(1R,2S)-3-phenylcyclohexa-3,5-diene-1,2-diol
CHEBI:35445	3,3',5,5'-tetrachlorobiphenyl
CHEBI:35447	biphenyl-4-yl group
CHEBI:35448	1,2-phenylene group
CHEBI:35449	1,3-phenylene group
CHEBI:35450	1,4-phenylene group
CHEBI:35451	UDP-D-mannose
CHEBI:35452	dTDP-L-rhamnose
CHEBI:35453	5-dehydro-4-deoxy-D-glucarate(1-)
CHEBI:35455	1-naphthyl isothiocyanate
CHEBI:35456	cadmium dichloride
CHEBI:35458	cerium trichloride
CHEBI:35459	diisononyl phthalate
CHEBI:35460	dimethyl maleate
CHEBI:35464	(Z)-hexadec-11-enoic acid
CHEBI:35465	(Z)-hexadec-7-enoic acid
CHEBI:35468	triazene
CHEBI:35483	adenosine 5'-monophosphate 1-oxide
CHEBI:35485	adenosine 1-oxide
CHEBI:35489	organic disulfide
CHEBI:35491	L-cystine zwitterion
CHEBI:35492	cystine zwitterion
CHEBI:35494	D-cystine
CHEBI:35509	androstane
CHEBI:35511	hydrazine hydrate
CHEBI:35512	ergostane
CHEBI:35516	cholestane
CHEBI:35517	5beta-cholestane
CHEBI:35518	campestane
CHEBI:35519	cholane
CHEBI:35525	5alpha-gonane
CHEBI:35527	5beta-gonane
CHEBI:35528	gonane
CHEBI:35534	5alpha-furostan
CHEBI:35535	(25R)-5beta-spirostan
CHEBI:35537	(25S)-5beta-spirostan
CHEBI:35538	5alpha-spirostan
CHEBI:35539	(25R)-5alpha-spirostan
CHEBI:35540	5alpha-bufanolide
CHEBI:35541	5alpha-cardanolide
CHEBI:35542	5beta-cardanolide
CHEBI:35543	cardanolide
CHEBI:35546	perfluorodecanoic acid
CHEBI:35547	perfluoroheptanoic acid
CHEBI:35549	perfluorooctanoic acid
CHEBI:35550	1H-1,2,4-triazole
CHEBI:35553	perhexiline
CHEBI:35557	3H-pyrrole
CHEBI:35558	2H-pyrrole
CHEBI:35561	3H-1,2,4-triazole
CHEBI:35565	1H-1,2,3-triazole
CHEBI:35566	2H-1,2,3-triazole
CHEBI:35567	4H-1,2,3-triazole
CHEBI:35572	phorone
CHEBI:35578	picoline N-oxide
CHEBI:35579	3H-indole
CHEBI:35583	indolizine
CHEBI:35586	1H-purine
CHEBI:35588	3H-purine
CHEBI:35589	9H-purine
CHEBI:35590	precocene III
CHEBI:35591	pregnenolone 16alpha-carbonitrile
CHEBI:35592	2H-pyran
CHEBI:35593	4H-pyran
CHEBI:35595	isoxazole
CHEBI:35597	1,3-oxazole
CHEBI:35599	5H-tetrazole
CHEBI:35600	isothiazole
CHEBI:35601	2H-chromene
CHEBI:35603	4H-chromene
CHEBI:35611	berbine
CHEBI:35614	beta-berbine
CHEBI:35615	tropane
CHEBI:35616	trans-anethole
CHEBI:35621	alpha-aminobutyric acid
CHEBI:35626	4-methylthiazole
CHEBI:35628	(6-methoxy-2-naphthyl)acetic acid
CHEBI:35631	yohimban
CHEBI:35632	vincane
CHEBI:35633	yohimbic acid
CHEBI:35635	17beta-yohimbol
CHEBI:35636	17alpha-yohimbol
CHEBI:35637	17-yohimbol
CHEBI:35638	18-oxayohimban
CHEBI:35639	lycopodane
CHEBI:35642	dibenzo[a,d][7]annulene
CHEBI:35643	aporphine
CHEBI:35644	eburnamenine
CHEBI:35645	erythrinan
CHEBI:35646	galanthan
CHEBI:35647	hasubanan
CHEBI:35648	matridine
CHEBI:35649	morphinan
CHEBI:35650	dendrobane
CHEBI:35651	cevane
CHEBI:35652	cevine
CHEBI:35653	corynan
CHEBI:35654	corynoxan
CHEBI:35655	conanine
CHEBI:35656	osmiamate
CHEBI:35657	potassium osmiamate
CHEBI:35658	pentachloro(nitrido)osmate(2-)
CHEBI:35659	potassium pentachloro(nitrido)osmate(2-)
CHEBI:35661	car-3-ene
CHEBI:35663	carane
CHEBI:35668	6-azauridine
CHEBI:35669	(4R)-limonene 1beta,2beta-epoxide
CHEBI:35671	porphyra-334
CHEBI:35673	abietane
CHEBI:35677	betahistine
CHEBI:35680	abietate
CHEBI:35686	(2R)-butan-2-ol
CHEBI:35687	butan-2-ol
CHEBI:35690	cyclobutane-1,1-dicarboxylate(2-)
CHEBI:35691	cyclobutane-1,1-dicarboxylic acid
CHEBI:35694	cyclobutane-1,1-dicarboxylate(1-)
CHEBI:35696	cobalt dichloride
CHEBI:35699	cis-cinnamic acid
CHEBI:35700	cis-cinnamate
CHEBI:35707	trichothecane
CHEBI:35708	rosane
CHEBI:35709	thujane
CHEBI:35710	pinane
CHEBI:35711	ursane
CHEBI:35712	ambrosane
CHEBI:35720	enrofloxacin
CHEBI:35725	isopropyl ester
CHEBI:35739	pentetic acid
CHEBI:35745	pentetate(5-)
CHEBI:35746	fatty aldehyde
CHEBI:35752	pentetate(3-)
CHEBI:35759	1-monoglyceride
CHEBI:35760	pentetate(4-)
CHEBI:35762	pentetate(2-)
CHEBI:35764	pentetate(1-)
CHEBI:35773	(TBPY-5)-pentaoxoiodate(3-)
CHEBI:35778	gadopentetate
CHEBI:35783	bornane
CHEBI:35784	aristolane
CHEBI:35797	21H-bilin
CHEBI:35798	22H-bilin
CHEBI:35801	nitroso group
CHEBI:35802	3-carboxy-2-(carboxymethyl)-2-hydroxypropanoate
CHEBI:35803	nitrosamine
CHEBI:35806	3,4-dicarboxy-3-hydroxybutanoate
CHEBI:35809	2-(carboxymethyl)-2-hydroxysuccinate
CHEBI:35810	3-carboxy-3-hydroxypentanedioate
CHEBI:35811	2-endo-hydroxy-1,8-cineole
CHEBI:35812	oxfendazole
CHEBI:35817	roxarsone
CHEBI:35828	arsenic(3+)
CHEBI:35829	arsenic(5+)
CHEBI:35830	diarsenic
CHEBI:35834	tetraarsenic
CHEBI:35835	tetraarsenic(1+)
CHEBI:35836	cyclo-triarsenic
CHEBI:35839	arsorane
CHEBI:35844	arsine oxide
CHEBI:35847	tenidap
CHEBI:35849	2-thienyl group
CHEBI:35852	transplatin
CHEBI:35854	valacyclovir
CHEBI:35858	1-benzothiophene
CHEBI:35859	zomepirac
CHEBI:35860	1-methylphenanthrene
CHEBI:35861	dibenzo[a,l]pyrene
CHEBI:35862	bacitracin A
CHEBI:35863	monosodium aurothiomalate
CHEBI:35864	disodium aurothiomalate
CHEBI:35865	5alpha-cholest-7-ene
CHEBI:35866	5beta-cholest-7-ene
CHEBI:35867	pentamethyl-lambda(5)-arsane
CHEBI:35869	diarsenic(1+)
CHEBI:35870	diarsenide
CHEBI:35872	diarsanetriide
CHEBI:35874	imidazo[1,2-c]pyrimidine
CHEBI:35877	5-formamidopyrimidine
CHEBI:35880	diphosphane
CHEBI:35887	methylphosphine
CHEBI:35888	dimethylphosphine
CHEBI:35889	ethylphosphine
CHEBI:35890	trimethylphosphine
CHEBI:35891	propylphosphine
CHEBI:35893	triphosphane
CHEBI:35895	tetraphosphorus
CHEBI:35897	but-3-enoic acid
CHEBI:35898	tetraphosphorus(1+)
CHEBI:35899	crotonate
CHEBI:35900	but-3-enoate
CHEBI:35904	4-(3-hydroxy-1-benzothiophen-2-yl)-2-oxobut-3-enoate
CHEBI:35905	cyclo-tetraaluminide(2-)
CHEBI:35908	glutaramate
CHEBI:35911	aconitane
CHEBI:35916	akuammilan
CHEBI:35917	alstophyllan
CHEBI:35918	aspidofractinine
CHEBI:35919	atidane
CHEBI:35920	berbaman
CHEBI:35921	disulfanediol
CHEBI:35922	disulfanediolate(1-)
CHEBI:35924	peroxol
CHEBI:35926	sulfurothious S-acid
CHEBI:35927	chlorine peroxide
CHEBI:35928	dimethyl peroxide
CHEBI:35929	diethyl peroxide
CHEBI:35932	3-methyl-2-oxovaleric acid
CHEBI:35933	cinchonan
CHEBI:35934	evonine
CHEBI:35935	pent-4-enoate
CHEBI:35936	pent-4-enoic acid
CHEBI:35939	pent-2-enoic acid
CHEBI:35943	dioxidosulfanidosulfate(1-)
CHEBI:35945	hydroxidooxidosulfidosulfate(1-)
CHEBI:35946	formosanan
CHEBI:35947	evonimine
CHEBI:35948	curan
CHEBI:35961	(1E)-2-methylpropanal O-methyloxime
CHEBI:35962	sorbic acid
CHEBI:35964	penta-2,4-dienoic acid
CHEBI:35966	(2-trans,6-cis)-farnesol
CHEBI:35968	(2-cis,6-trans)-farnesal
CHEBI:35973	3-oxo monocarboxylic acid anion
CHEBI:35985	hentriacontan-16-ol
CHEBI:35988	1,5-diazabicyclo[3.3.1]nonane
CHEBI:35989	1,5-diazabicyclo[3.2.2]nonane
CHEBI:35991	penam
CHEBI:35993	cepham
CHEBI:35994	penem
CHEBI:36002	cis-resveratrol
CHEBI:36004	tetradecenoic acid
CHEBI:36007	trans-stilbene
CHEBI:36008	cis-stilbene
CHEBI:36010	cis-pinosylvin
CHEBI:36012	trans-stilbene-4,4'-diol
CHEBI:36013	cis-stilbene-4,4'-diol
CHEBI:36015	1,1,1-trichloroethane
CHEBI:36018	1,1,2-trichloroethane
CHEBI:36020	dotriacontane
CHEBI:36021	octadec-9-enoic acid
CHEBI:36022	octadec-6-enoic acid
CHEBI:36023	vaccenic acid
CHEBI:36025	octadeca-9,11-dienoic acid
CHEBI:36026	1,1,2,2-tetrachloroethane
CHEBI:36033	icosatetraenoic acid
CHEBI:36035	icosa-5,8,11,13-tetraenoic acid
CHEBI:36036	fatty acid 20:3
CHEBI:36037	(5Z,9E,14Z)-icosa-5,9,14-trienoic acid
CHEBI:36038	icosa-7,9,11,14-tetraenoic acid
CHEBI:36039	icosa-5,8,10,14-tetraenoic acid
CHEBI:36040	icosa-6,8,11,14-tetraenoic acid
CHEBI:36042	icosa-5,9,11,14-tetraenoic acid
CHEBI:36045	icosa-6,8,10,14-tetraenoic acid
CHEBI:36048	arsanilate(1-)
CHEBI:36049	sodium arsanilate
CHEBI:36057	crinan
CHEBI:36058	daphnane
CHEBI:36064	taxane
CHEBI:36065	(S)-halothane
CHEBI:36066	prostaglandins Falpha
CHEBI:36067	prostaglandins Fbeta
CHEBI:36068	cyclo-trialuminium
CHEBI:36070	cyclo-trialuminide(1-)
CHEBI:36071	cyclo-trialuminium(1+)
CHEBI:36076	L-topaquinone
CHEBI:36077	topaquinone
CHEBI:36081	kopsan
CHEBI:36088	thromboxanes A
CHEBI:36099	neoflavan
CHEBI:36100	(S)-isoflavan
CHEBI:36101	(R)-isoflavan
CHEBI:36102	(2R)-flavan
CHEBI:36103	(2S)-flavan
CHEBI:36104	1,6-dihydroxycyclohexa-2,4-dienecarboxylic acid
CHEBI:36105	(2R)-flavanone
CHEBI:36113	3-hydroxy-2-phenylchromenylium
CHEBI:36114	chromenylium
CHEBI:36115	1H-isochromene
CHEBI:36116	3H-isochromene
CHEBI:36119	isochromenylium
CHEBI:36120	pyrylium
CHEBI:36121	flavylium
CHEBI:36122	pelargonidin 3-O-beta-D-glucoside chloride
CHEBI:36124	(+)-quinic acid
CHEBI:36128	cyclopropanecarboxylate
CHEBI:36134	glutaconate(2-)
CHEBI:36143	miboplatin
CHEBI:36144	ferriheme b
CHEBI:36148	4-hydroxy-2-oxoglutarate(1-)
CHEBI:36149	2-hydroxyglutarate(1-)
CHEBI:36152	2-heptenoic acid
CHEBI:36153	2,6-dimethyl-5-methylenehept-2-enoic acid
CHEBI:36157	muconate
CHEBI:36159	protoporphyrinate
CHEBI:36160	protoporphyrin monomethyl ester
CHEBI:36161	hematin
CHEBI:36162	hematoporphyrin
CHEBI:36163	ferroheme a
CHEBI:36165	pimelate(2-)
CHEBI:36167	dipicolinate(2-)
CHEBI:36177	cytoporphyrin
CHEBI:36179	cytoporphyrinate
CHEBI:36184	hetisan
CHEBI:36185	ergotaman
CHEBI:36189	spirosolane
CHEBI:36192	2-hexenedioic acid
CHEBI:36196	tomatidane
CHEBI:36202	all-cis-icosa-5,8,14-trienoic acid
CHEBI:36204	12-hydroxylaurate
CHEBI:36206	3-hydroxylauric acid
CHEBI:36210	(S)-3-hydroxylauric acid
CHEBI:36211	2-hydroxydodecanoic acid
CHEBI:36212	(R)-2-hydroxylauric acid
CHEBI:36213	(S)-2-hydroxylauric acid
CHEBI:36214	4-hydroxylauric acid
CHEBI:36215	(S)-4-hydroxylauric acid
CHEBI:36216	(R)-4-hydroxylauric acid
CHEBI:36220	lipoxin C4
CHEBI:36221	lipoxin D4
CHEBI:36222	lipoxin E4
CHEBI:36224	alpha-mannobiose
CHEBI:36226	beta-D-galactopyranosyl-(1->4)-D-galactopyranose
CHEBI:36227	beta-D-Galp-(1->4)-alpha-D-Galp
CHEBI:36229	allolactose
CHEBI:36230	beta-allolactose
CHEBI:36231	alpha-allolactose
CHEBI:36232	icosa-5,7,11,14-tetraenoic acid
CHEBI:36237	cholanic acid
CHEBI:36238	5beta-cholanic acid
CHEBI:36239	5alpha-cholanic acid
CHEBI:36243	propanoate ester
CHEBI:36253	isocrotonic acid
CHEBI:36254	isocrotonate
CHEBI:36257	taurocholate
CHEBI:36261	taurodeoxycholate
CHEBI:36263	hydrogenmolybdate
CHEBI:36266	dimolybdic acid
CHEBI:36268	hydrogen dimolybdate
CHEBI:36269	dimolybdate(2-)
CHEBI:36271	hydrogentungstate
CHEBI:36272	tungstic acid
CHEBI:36273	sodium glycocholate
CHEBI:36276	sodium taurocholate
CHEBI:36281	caffeic acid
CHEBI:36282	lycorenan
CHEBI:36283	lythran
CHEBI:36284	lythranidine
CHEBI:36285	nupharidine
CHEBI:36286	ormosanine
CHEBI:36287	hydrogentellurate
CHEBI:36288	orthotellurate(5-)
CHEBI:36290	orthotellurate(4-)
CHEBI:36291	orthotellurate(3-)
CHEBI:36292	orthotellurate(2-)
CHEBI:36293	orthotellurate(1-)
CHEBI:36301	ferroheme o
CHEBI:36302	icosa-5,8,12,14-tetraenoic acid
CHEBI:36303	chlorin
CHEBI:36304	bacteriochlorin
CHEBI:36305	bilane
CHEBI:36306	icosa-5,8,11,14-tetraenoic acid
CHEBI:36312	sarpagan
CHEBI:36318	dipyrrin
CHEBI:36319	dipyrromethane
CHEBI:36320	tripyrrin
CHEBI:36323	oxyacanthan
CHEBI:36324	samandarine
CHEBI:36325	rheadan
CHEBI:36327	tubocuraran
CHEBI:36330	senecionan
CHEBI:36331	octadeca-10,12-dienoic acid
CHEBI:36332	hispidin
CHEBI:36334	naphthalene-1,3,5-trisulfonic acid
CHEBI:36337	strychnidine
CHEBI:36363	hydroxyphosphanone
CHEBI:36372	vobasan
CHEBI:36373	vindesine
CHEBI:36374	veratraman
CHEBI:36376	cis-dipyrrin
CHEBI:36377	trans-dipyrrin
CHEBI:36379	tubulosan
CHEBI:36380	emetan
CHEBI:36381	(2S,3S,11bS)-benzquinamide
CHEBI:36382	(2R,3S,11bS)-benzquinamide
CHEBI:36383	strontium dichloride
CHEBI:36385	strontium dichloride hexahydrate
CHEBI:36390	3,3'-dimethoxy-trans-stilbene-4,4'-diol
CHEBI:36391	3,3'-dimethoxy-cis-stilbene-4,4'-diol
CHEBI:36392	thiomorpholine
CHEBI:36394	(R)-thiomorpholine-3-carboxylic acid
CHEBI:36395	(S)-thiomorpholine-3-carboxylic acid
CHEBI:36396	thiomorpholine-2-carboxylic acid
CHEBI:36397	thiomorpholine-3,5-dicarboxylic acid
CHEBI:36398	(3R,5S)-thiomorpholine-3,5-dicarboxylic acid
CHEBI:36399	(3S,5S)-thiomorpholine-3,5-dicarboxylic acid
CHEBI:36400	(3R,5R)-thiomorpholine-3,5-dicarboxylic acid
CHEBI:36404	cyclohexene
CHEBI:36405	2-aminohexanoic acid
CHEBI:36409	tris(1,10-phenanthroline)ruthenium(2+)
CHEBI:36410	Delta-tris(1,10-phenanthroline)ruthenium(2+)
CHEBI:36411	Lambda-tris(1,10-phenanthroline)ruthenium(2+)
CHEBI:36412	19-norandrosterone
CHEBI:36414	hexaammineruthenium(3+)
CHEBI:36415	hexaammineruthenium(2+)
CHEBI:36418	1,7-phenanthroline
CHEBI:36419	4,7-phenanthroline
CHEBI:36420	acridine
CHEBI:36421	phenanthridine
CHEBI:36422	3H-carbazole
CHEBI:36423	1H-carbazole
CHEBI:36424	4aH-carbazole
CHEBI:36425	8aH-carbazole
CHEBI:36426	1H-perimidine
CHEBI:36427	6H-perimidine
CHEBI:36428	4H-perimidine
CHEBI:36429	9bH-perimidine
CHEBI:36432	2-methylbut-2-enoic acid
CHEBI:36433	alpha-angelica lactone
CHEBI:36434	octadecatrienoate
CHEBI:36436	beta-angelica lactone
CHEBI:36439	alpha'-angelica lactone
CHEBI:36441	3H-xanthene
CHEBI:36442	4aH-xanthene
CHEBI:36443	(R)-5-methylfuran-2(5H)-one
CHEBI:36444	(S)-5-methylfuran-2(5H)-one
CHEBI:36446	propylglucosinolate
CHEBI:36447	isobutylglucosinolate
CHEBI:36448	butylglucosinolate
CHEBI:36449	2-methylbutylglucosinolate
CHEBI:36450	pentylglucosinolate
CHEBI:36453	isocitrate(2-)
CHEBI:36454	isocitrate(1-)
CHEBI:36455	homoisocitrate(2-)
CHEBI:36456	homoisocitrate(1-)
CHEBI:36467	ciguatoxin CTX1B
CHEBI:36471	atisane
CHEBI:36472	beyerane
CHEBI:36473	gammacerane
CHEBI:36474	drimane
CHEBI:36478	sphing-8-enine
CHEBI:36479	stercobilinogen
CHEBI:36480	bisabolane
CHEBI:36481	oleanane
CHEBI:36482	hopane
CHEBI:36483	protostane
CHEBI:36485	lupane
CHEBI:36488	dammarane
CHEBI:36490	caryophyllane
CHEBI:36496	(-)-isomenthone
CHEBI:36500	glucosylceramide
CHEBI:36501	(2Z,4Z)-5-carboxypenta-2,4-dienoate
CHEBI:36502	(2E,4E)-5-carboxypenta-2,4-dienoate
CHEBI:36503	menthone
CHEBI:36504	5-carboxypenta-2,4-dienoate
CHEBI:36505	labdane
CHEBI:36506	picrasane
CHEBI:36511	4,4'-diisothiocyanostilbene-2,2'-disulfonic acid
CHEBI:36512	4,4'-diisothiocyano-cis-stilbene-2,2'-disulfonic acid
CHEBI:36513	cadinane
CHEBI:36514	germacrane
CHEBI:36515	(-)-germacrene A
CHEBI:36517	germacrene A
CHEBI:36521	eremophilane
CHEBI:36522	eudesmane
CHEBI:36523	humulane
CHEBI:36524	guaiane
CHEBI:36530	cedrane
CHEBI:36531	(2Z,4E)-5-carboxy-2,3,5-trichloropenta-2,4-dienoate
CHEBI:36532	2,3-dihydroxy-2-methylpropanoic acid
CHEBI:36534	2,6,10-trimethyldodeca-2,6,10-triene
CHEBI:36535	2-trans,6-trans-farnesyl group
CHEBI:36536	himachalane
CHEBI:36539	kaurane
CHEBI:36540	ent-kaurane
CHEBI:36547	pimarane
CHEBI:36548	podocarpane
CHEBI:36549	tetrahedrane
CHEBI:36550	sorbate
CHEBI:36551	tetra-tert-butyltetrahedrane
CHEBI:36552	ophiobolane
CHEBI:36554	2,4,6-trioxoheptanoic acid
CHEBI:36569	triiodomercurate(1-)
CHEBI:36573	mercury dicyanide
CHEBI:36574	diamminemercury(2+)
CHEBI:36576	tetraiodomercurate(2-)
CHEBI:36577	tetrakis(thiocyanato)mercurate(2-)
CHEBI:36578	pyrithione
CHEBI:36579	thioketone
CHEBI:36580	thioacetone
CHEBI:36581	butane-2-thione
CHEBI:36583	4-(dioxo-lambda(6)-sulfanyl)morpholine
CHEBI:36584	pyridine-2-thiol N-oxide
CHEBI:36591	1-acetylpiperidine
CHEBI:36592	pyrrolidin-2-one
CHEBI:36595	succinic anhydride
CHEBI:36596	dimethyl carbonate
CHEBI:36597	phthalazine
CHEBI:36601	triphenylphosphane oxide
CHEBI:36602	2-dehydro-L-idonate
CHEBI:36603	thiophene oxide
CHEBI:36605	phthalic anhydride
CHEBI:36610	acetic anhydride
CHEBI:36611	fenchane
CHEBI:36612	(1R,4S)-fenchone
CHEBI:36613	gibbane
CHEBI:36614	grayanotoxane
CHEBI:36616	quinoxaline
CHEBI:36617	cinnoline
CHEBI:36618	4H-quinolizine
CHEBI:36619	9aH-quinolizine
CHEBI:36621	quinazoline
CHEBI:36623	4H-benzimidazole
CHEBI:36625	1,5-naphthyridine
CHEBI:36626	1,7-naphthyridine
CHEBI:36627	1,6-naphthyridine
CHEBI:36628	1,8-naphthyridine
CHEBI:36629	2,7-naphthyridine
CHEBI:36630	2,6-naphthyridine
CHEBI:36633	acetic benzoic anhydride
CHEBI:36636	1H-benzimidazole-2-carbaldehyde
CHEBI:36639	2H-benzimidazole
CHEBI:36641	3aH-benzimidazole
CHEBI:36645	2H-quinolizine
CHEBI:36646	quinolizinium
CHEBI:36648	3-ethoxybenzoate
CHEBI:36653	1H-pyrrolizine
CHEBI:36657	formic anhydride
CHEBI:36661	tetrahydroxocadmiate(2-)
CHEBI:36662	4,4'-dinitro-trans-stilbene-2,2'-disulfonic acid
CHEBI:36663	4,4'-dinitro-cis-stilbene-2,2'-disulfonic acid
CHEBI:36664	stilben-4-ol
CHEBI:36665	3-(6-hydroxyindol-3-yl)lactic acid
CHEBI:36666	cis-stilben-4-ol
CHEBI:36667	tetrachlorocadmiate(2-)
CHEBI:36669	1H-indazole
CHEBI:36670	2H-indazole
CHEBI:36673	3H-pyrrolizine
CHEBI:36674	phenazine
CHEBI:36676	1H-benzo[de]isoquinoline
CHEBI:36678	4H-benzo[de]isoquinoline
CHEBI:36679	6H-benzo[de]isoquinoline
CHEBI:36683	organochlorine compound
CHEBI:36693	1,3-dichlorobenzene
CHEBI:36696	1,2,3,5-tetrachlorobenzene
CHEBI:36697	1,2,4,5-tetrachlorobenzene
CHEBI:36703	tetrachloro-1,4-benzoquinone
CHEBI:36704	imiquimod
CHEBI:36706	resiquimod
CHEBI:36708	1H-imidazo[4,5-c]quinoline
CHEBI:36713	5alpha-androstane-3alpha,17beta-diol
CHEBI:36714	5beta-androstane-3alpha,17beta-diol
CHEBI:36715	5beta-androstane-3beta,17beta-diol
CHEBI:36716	3-chlorobiphenyl
CHEBI:36723	(20R)-17,20-dihydroxypregn-4-en-3-one
CHEBI:36725	pregn-4-en-3-one
CHEBI:36726	17,20-dihydroxypregn-4-en-3-one
CHEBI:36727	1-alkyl-2,3-diacylglycerol
CHEBI:36728	20-hydroxypregn-4-en-3-one
CHEBI:36729	(20R)-20-hydroxypregn-4-en-3-one
CHEBI:36731	bilene-a
CHEBI:36732	bilene-b
CHEBI:36733	biladiene-ab
CHEBI:36734	biladiene-ac
CHEBI:36750	(R)-1-pyrroline-5-carboxylic acid
CHEBI:36754	vetispirane
CHEBI:36756	farnesane
CHEBI:36763	eta(5)-cyclopentadienyl group
CHEBI:36764	eta(1)-cyclopentadienyl group
CHEBI:36767	cyclopentadienide
CHEBI:36769	cyclopentadienyl
CHEBI:36771	cyclopentadienylium
CHEBI:36773	camphor
CHEBI:36774	gibberellin A2
CHEBI:36775	bornane-2,5-dione
CHEBI:36776	(1S)-bornane-2,5-dione
CHEBI:36777	(1S)-bornane-2,3-dione
CHEBI:36778	(1R)-bornane-2,3-dione
CHEBI:36779	sapphyrin
CHEBI:36781	1-pyrrolinium
CHEBI:36791	escitalopram
CHEBI:36792	(R)-citalopram
CHEBI:36793	(S)-bupropion
CHEBI:36794	(R)-bupropion
CHEBI:36795	(S)-duloxetine
CHEBI:36796	duloxetine
CHEBI:36797	(R)-duloxetine
CHEBI:36798	dothiepin
CHEBI:36802	cis-dothiepin
CHEBI:36803	trans-dothiepin
CHEBI:36804	cis-dothiepin hydrochloride
CHEBI:36805	trans-dothiepin hydrochloride
CHEBI:36806	(R)-duloxetine hydrochloride
CHEBI:36808	duloxetine hydrochloride
CHEBI:36810	(trifluoromethyl)benzene
CHEBI:36812	valerophenone
CHEBI:36813	clovoxamine
CHEBI:36814	5-methoxyvalerophenone
CHEBI:36816	oxime O-ether
CHEBI:36817	4'-iodo-5-methoxyvalerophenone (E)-O-(2-aminoethyl)oxime
CHEBI:36821	2,2'-bithiophene
CHEBI:36822	1,1'-bi(cyclopentylidene)
CHEBI:36825	azido group
CHEBI:36826	isocyano group
CHEBI:36827	isotellurocyanato group
CHEBI:36833	tellurocyanic acid
CHEBI:36837	tellurocyanate
CHEBI:36839	isotellurocyanic acid
CHEBI:36843	7alpha-hydroxy steroid
CHEBI:36856	hydrogen isocyanide
CHEBI:36869	hexazine
CHEBI:36870	selenocyanogen
CHEBI:36898	diiodide(.1-)
CHEBI:36899	diiodine(.1+)
CHEBI:36900	bromine(1+)
CHEBI:36905	diselenium
CHEBI:36912	cyclooctaselenium
CHEBI:36923	antimonate(1-)
CHEBI:36924	antimonate(2-)
CHEBI:36925	stiborane
CHEBI:36927	carbon-14 atom
CHEBI:36928	carbon-13 atom
CHEBI:36929	carbon-11 atom
CHEBI:36930	carbon-10 atom
CHEBI:36931	carbon-12 atom
CHEBI:36932	oxygen-15 atom
CHEBI:36933	oxygen-19 atom
CHEBI:36934	nitrogen-15 atom
CHEBI:36935	nitrogen-13 atom
CHEBI:36936	nitrogen-16 atom
CHEBI:36937	nitrogen-17 atom
CHEBI:36938	nitrogen-14 atom
CHEBI:36939	fluorine-18 atom
CHEBI:36940	fluorine-19 atom
CHEBI:36945	sulfaniumyl group
CHEBI:36953	2-benzothiophene
CHEBI:36955	triuret
CHEBI:36956	tetrauret
CHEBI:36957	selenourea
CHEBI:36958	carbonothioic O,O-acid
CHEBI:36959	carbonothioic O,S-acid
CHEBI:36965	carbonodithioic O,S-acid
CHEBI:36966	carbonodithioic S,S-acid
CHEBI:36967	carbonotrithioic acid
