CHEBI	BIGG
chebi:12879	cinnm
chebi:15669	cinnm
chebi:23248	cinnm
chebi:23250	cinnm
chebi:27072	cinnm
chebi:27073	cinnm
chebi:27386	cinnm
chebi:35697	cinnm
chebi:3710	cinnm
chebi:45845	cinnm
chebi:2030	C04051
chebi:20544	C04051
chebi:83865	M01075
chebi:12952	galur
chebi:47962	galur
chebi:13965	cm
chebi:17698	cm
chebi:23106	cm
chebi:23108	cm
chebi:3603	cm
chebi:47327	cm
chebi:14274	fald
chebi:16842	fald
chebi:24077	fald
chebi:337763	fald
chebi:5142	fald
chebi:82750	HC02022
chebi:37998	HC02193
chebi:60008	HC02193
chebi:10937	leuktrA4
chebi:14503	leuktrA4
chebi:15651	leuktrA4
chebi:25023	leuktrA4
chebi:57463	leuktrA4
chebi:6420	leuktrA4
chebi:23231	cro4
chebi:29393	cro4
chebi:35404	cro4
chebi:10496	dgmp
chebi:14074	dgmp
chebi:16192	dgmp
chebi:19246	dgmp
chebi:41902	dgmp
chebi:41939	dgmp
chebi:42676	dgmp
chebi:42726	dgmp
chebi:42733	dgmp
chebi:47449	dgmp
chebi:57673	dgmp
chebi:12954	sbt__D
chebi:13020	sbt__D
chebi:17924	sbt__D
chebi:21091	sbt__D
chebi:4246	sbt__D
chebi:45559	sbt__D
chebi:87978	sbt__D
chebi:10355	caro
chebi:12392	caro
chebi:17579	caro
chebi:22834	caro
chebi:40987	caro
chebi:15000	quin
chebi:17521	quin
chebi:26489	quin
chebi:26492	quin
chebi:29751	quin
chebi:8715	quin
chebi:11781	3dhq
chebi:12122	3dhq
chebi:1487	3dhq
chebi:177449	3dhq
chebi:17947	3dhq
chebi:19997	3dhq
chebi:32364	3dhq
chebi:42078	3dhq
chebi:8551	Ntmelys
chebi:1187	C05302
chebi:19675	C05302
chebi:28955	C05302
chebi:42274	C05302
chebi:14500	lanost
chebi:16521	lanost
chebi:25011	lanost
chebi:43584	lanost
chebi:6374	lanost
chebi:60007	HC02197
chebi:9347	HC02197
chebi:11912	dheas
chebi:16814	dheas
chebi:1724	dheas
chebi:20247	dheas
chebi:57905	dheas
chebi:61003	dheas
chebi:10078	xylt
chebi:15328	xylt
chebi:17151	xylt
chebi:253147	xylt
chebi:27339	xylt
chebi:46522	xylt
chebi:60939	xylt
chebi:13898	bilirub
chebi:16990	bilirub
chebi:22870	bilirub
chebi:3099	bilirub
chebi:57977	bilirub
chebi:11929	4r5au
chebi:15934	4r5au
chebi:1761	4r5au
chebi:20283	4r5au
chebi:52403	4r5au
chebi:57573	4r5au
chebi:72663	CE2047
chebi:84027	CE2047
chebi:63981	CE2445
chebi:90723	CE2445
chebi:2427	apoC
chebi:14779	pac
chebi:18401	pac
chebi:25975	pac
chebi:25977	pac
chebi:30745	pac
chebi:44686	pac
chebi:8085	pac
chebi:50775	3dpdhb
chebi:62793	3dpdhb
chebi:61036	cdg
chebi:61125	cdg
chebi:14884	pphn
chebi:16666	pphn
chebi:26256	pphn
chebi:26257	pphn
chebi:29934	pphn
chebi:45028	pphn
chebi:57852	pphn
chebi:8399	pphn
chebi:84387	pphn
chebi:14284	fum
chebi:18012	fum
chebi:24122	fum
chebi:24124	fum
chebi:29806	fum
chebi:37154	fum
chebi:42511	fum
chebi:42743	fum
chebi:5190	fum
chebi:2700	C11695
chebi:88116	C11695
chebi:12103	5aizc
chebi:18968	5aizc
chebi:28413	5aizc
chebi:575	5aizc
chebi:58564	5aizc
chebi:77657	5aizc
chebi:62085	pa140
chebi:83321	pa140
chebi:176709	pa180
chebi:61056	pg180
chebi:84651	octdececrn
chebi:12768	5mdru1p
chebi:20615	5mdru1p
chebi:2100	5mdru1p
chebi:28096	5mdru1p
chebi:44141	5mdru1p
chebi:58548	5mdru1p
chebi:86320	1a25dhvitd2
chebi:13167	ser__L
chebi:17115	ser__L
chebi:21387	ser__L
chebi:32836	ser__L
chebi:32837	ser__L
chebi:33384	ser__L
chebi:45440	ser__L
chebi:45451	ser__L
chebi:45590	ser__L
chebi:45597	ser__L
chebi:45677	ser__L
chebi:6301	ser__L
chebi:36163	hemeA
chebi:61715	hemeA
chebi:10961	tartr__L
chebi:11018	tartr__L
chebi:15671	tartr__L
chebi:18710	tartr__L
chebi:18711	tartr__L
chebi:30924	tartr__L
chebi:35398	tartr__L
chebi:358	tartr__L
chebi:45866	tartr__L
chebi:13095	cys__L
chebi:17561	cys__L
chebi:21261	cys__L
chebi:32442	cys__L
chebi:32443	cys__L
chebi:32445	cys__L
chebi:35235	cys__L
chebi:41227	cys__L
chebi:41700	cys__L
chebi:41768	cys__L
chebi:41781	cys__L
chebi:41811	cys__L
chebi:6207	cys__L
chebi:50776	3dpdhb_me
chebi:62796	3dpdhb_me
chebi:61186	dhmptp
chebi:61191	dhmptp
chebi:30770	alpp
chebi:14282	forcoa
chebi:15522	forcoa
chebi:24092	forcoa
chebi:49609	forcoa
chebi:5150	forcoa
chebi:57376	forcoa
chebi:73081	c16dc
chebi:10990	5pmev
chebi:10991	5pmev
chebi:17436	5pmev
chebi:18675	5pmev
chebi:333	5pmev
chebi:58146	5pmev
chebi:10131	zymst
chebi:12172	zymst
chebi:18252	zymst
chebi:20646	zymst
chebi:27370	zymst
chebi:61513	bbtcoa
chebi:61517	bbtcoa
chebi:14661	n2o
chebi:17045	n2o
chebi:25568	n2o
chebi:44250	n2o
chebi:7598	n2o
chebi:1687	dchac
chebi:23614	dchac
chebi:23616	dchac
chebi:28834	dchac
chebi:42317	dchac
chebi:14886	HC01118
chebi:15442	HC01118
chebi:26261	HC01118
chebi:57310	HC01118
chebi:8401	HC01118
chebi:60315	CE1401
chebi:74795	prophe
chebi:25007	C03405
chebi:37986	C03405
chebi:6355	C03405
chebi:78426	C03405
chebi:13399	nadph
chebi:13400	nadph
chebi:16474	nadph
chebi:21904	nadph
chebi:44286	nadph
chebi:57783	nadph
chebi:7425	nadph
chebi:10976	mmcoa__R
chebi:15465	mmcoa__R
chebi:18654	mmcoa__R
chebi:313	mmcoa__R
chebi:57326	mmcoa__R
chebi:13141	met__L
chebi:16643	met__L
chebi:21360	met__L
chebi:32631	met__L
chebi:32632	met__L
chebi:43990	met__L
chebi:57844	met__L
chebi:6271	met__L
chebi:32585	CE2006
chebi:58968	CE2006
chebi:13761	alltn
chebi:15676	alltn
chebi:22354	alltn
chebi:2594	alltn
chebi:68566	3mglutr
chebi:12047	4tmeabutn
chebi:16244	4tmeabutn
chebi:1941	4tmeabutn
chebi:20484	4tmeabutn
chebi:32707	nmthsrtn
chebi:48294	nmthsrtn
chebi:7325	nmthsrtn
chebi:47813	CE2207
chebi:12351	f26bp
chebi:20933	f26bp
chebi:28602	f26bp
chebi:4122	f26bp
chebi:42586	f26bp
chebi:58579	f26bp
chebi:22635	aso3
chebi:49899	aso3
chebi:49900	aso3
chebi:72827	1agpg180
chebi:73091	1agpg180
chebi:10537	CE4876
chebi:133424	CE4876
chebi:23604	CE4876
chebi:28130	CE4876
chebi:140722	mercplac
chebi:1572	mercplac
chebi:20102	mercplac
chebi:28580	mercplac
chebi:36023	vacc
chebi:50498	vacc
chebi:12018	4mlacac
chebi:17105	4mlacac
chebi:1888	4mlacac
chebi:20433	4mlacac
chebi:20434	4mlacac
chebi:47904	4mlacac
chebi:11988	4fumacac
chebi:18034	4fumacac
chebi:1830	4fumacac
chebi:20368	4fumacac
chebi:20369	4fumacac
chebi:30907	4fumacac
chebi:13077	arg__L
chebi:133495	arg__L
chebi:16467	arg__L
chebi:21235	arg__L
chebi:32681	arg__L
chebi:32682	arg__L
chebi:32683	arg__L
chebi:42927	arg__L
chebi:6185	arg__L
chebi:20581	C04805
chebi:2068	C04805
chebi:28209	C04805
chebi:90632	C04805
chebi:21032	gmhep7p
chebi:28723	gmhep7p
chebi:4190	gmhep7p
chebi:59955	gmhep7p
chebi:42115	kdo8p
chebi:85985	kdo8p
chebi:143076	3mhis
chebi:19854	3mhis
chebi:21445	3mhis
chebi:27596	3mhis
chebi:7067	3mhis
chebi:87060	M00938
chebi:87057	M00940
chebi:137014	glyphe
chebi:14333	g3p
chebi:17138	g3p
chebi:5446	g3p
chebi:58027	g3p
chebi:61695	progly
chebi:61696	progly
chebi:73594	progly
chebi:12067	menylh4spt
chebi:12070	menylh4spt
chebi:12647	menylh4spt
chebi:17975	menylh4spt
chebi:1988	menylh4spt
chebi:20501	menylh4spt
chebi:58337	menylh4spt
chebi:14967	C02744
chebi:17507	C02744
chebi:26371	C02744
chebi:58170	C02744
chebi:8620	C02744
chebi:12733	2mpdhl
chebi:17577	2mpdhl
chebi:22013	2mpdhl
chebi:8930	2mpdhl
chebi:132202	cdpglyc
chebi:13265	cdpglyc
chebi:13271	cdpglyc
chebi:17885	cdpglyc
chebi:20871	cdpglyc
chebi:29068	cdpglyc
chebi:3272	cdpglyc
chebi:58311	cdpglyc
chebi:13073	abt
chebi:18403	abt
chebi:21234	abt
chebi:6184	abt
chebi:26577	rfamp
chebi:28077	rfamp
chebi:45308	rfamp
chebi:71365	rfamp
chebi:8858	rfamp
chebi:22047	HC01712
chebi:28391	HC01712
chebi:8958	HC01712
chebi:87056	M01068
chebi:36945	ACP
chebi:46241	q10
chebi:46245	q10
chebi:9854	q10
chebi:37616	xol25oh
chebi:42972	xol25oh
chebi:42977	xol25oh
chebi:15090	scl
chebi:18023	scl
chebi:26691	scl
chebi:58351	scl
chebi:9167	scl
chebi:13012	r15bp
chebi:17994	r15bp
chebi:21079	r15bp
chebi:4234	r15bp
chebi:58345	r15bp
chebi:68688	r15bp
chebi:68819	r15bp
chebi:30518	tungs
chebi:46497	tungs
chebi:46502	tungs
chebi:11905	HC02191
chebi:16325	HC02191
chebi:1711	HC02191
chebi:20237	HC02191
chebi:20238	HC02191
chebi:20239	HC02191
chebi:25066	HC02191
chebi:29744	HC02191
chebi:12688	akgp_hs
chebi:13813	akgp_hs
chebi:17197	akgp_hs
chebi:21941	akgp_hs
chebi:58049	akgp_hs
chebi:73315	akgp_hs
chebi:73385	akgp_hs
chebi:7675	akgp_hs
chebi:1565	3c2hmp
chebi:35120	3c2hmp
chebi:35121	3c2hmp
chebi:35122	3c2hmp
chebi:43465	3c2hmp
chebi:43468	3c2hmp
chebi:77221	M03153
chebi:77525	M03153
chebi:13107	glu__L
chebi:16015	glu__L
chebi:21301	glu__L
chebi:21304	glu__L
chebi:29985	glu__L
chebi:29988	glu__L
chebi:42825	glu__L
chebi:6224	glu__L
chebi:13148	orn
chebi:15729	orn
chebi:21367	orn
chebi:44667	orn
chebi:46911	orn
chebi:46914	orn
chebi:6280	orn
chebi:13148	orn__L
chebi:15729	orn__L
chebi:21367	orn__L
chebi:44667	orn__L
chebi:46911	orn__L
chebi:46914	orn__L
chebi:6280	orn__L
chebi:80218	lpro
chebi:80399	lpro
chebi:11592	2mcit
chebi:11618	2mcit
chebi:1203	2mcit
chebi:15598	2mcit
chebi:19630	2mcit
chebi:19695	2mcit
chebi:19696	2mcit
chebi:30835	2mcit
chebi:11730	4izp
chebi:140725	4izp
chebi:1886	4izp
chebi:20430	4izp
chebi:20431	4izp
chebi:27384	4izp
chebi:57255	4izp
chebi:58508	4izp
chebi:77893	4izp
chebi:52595	ak2g_hs
chebi:11419	23dappa
chebi:18383	23dappa
chebi:19309	23dappa
chebi:49983	23dappa
chebi:58468	23dappa
chebi:876	23dappa
chebi:13955	crmp_hs
chebi:16197	crmp_hs
chebi:23067	crmp_hs
chebi:3548	crmp_hs
chebi:57674	crmp_hs
chebi:14214	ergst
chebi:16933	ergst
chebi:23942	ergst
chebi:42264	ergst
chebi:4825	ergst
chebi:167480	C05767
chebi:27254	C05767
chebi:27484	C05767
chebi:9902	C05767
chebi:16503	seln
chebi:24638	seln
chebi:29317	seln
chebi:30485	seln
chebi:30486	seln
chebi:47675	seln
chebi:9089	seln
chebi:13178	trp__L
chebi:16828	trp__L
chebi:184633	trp__L
chebi:21407	trp__L
chebi:27163	trp__L
chebi:27897	trp__L
chebi:32702	trp__L
chebi:32704	trp__L
chebi:32727	trp__L
chebi:32728	trp__L
chebi:45988	trp__L
chebi:46086	trp__L
chebi:46125	trp__L
chebi:46225	trp__L
chebi:57912	trp__L
chebi:6310	trp__L
chebi:64554	trp__L
chebi:9769	trp__L
chebi:20797	xoldiolone
chebi:2289	xoldiolone
chebi:28477	xoldiolone
chebi:120616	CE2084
chebi:34460	CE2084
chebi:52287	CE2084
chebi:52449	CE2084
chebi:60950	CE2084
chebi:65342	CE2084
chebi:12746	Sfglutth
chebi:12764	Sfglutth
chebi:16225	Sfglutth
chebi:22044	Sfglutth
chebi:57688	Sfglutth
chebi:8956	Sfglutth
chebi:24519	M02108
chebi:32362	M02108
chebi:45568	M02108
chebi:45571	M02108
chebi:24519	hpa
chebi:32362	hpa
chebi:45568	hpa
chebi:45571	hpa
chebi:10765	limnen
chebi:10766	limnen
chebi:10778	limnen
chebi:15383	limnen
chebi:18468	limnen
chebi:97	limnen
chebi:10900	23doguln
chebi:15622	23doguln
chebi:18578	23doguln
chebi:226	23doguln
chebi:57441	23doguln
chebi:60793	23doguln
chebi:13151	phe__L
chebi:17295	phe__L
chebi:176650	phe__L
chebi:21370	phe__L
chebi:32486	phe__L
chebi:32487	phe__L
chebi:44851	phe__L
chebi:44885	phe__L
chebi:45079	phe__L
chebi:58095	phe__L
chebi:6282	phe__L
chebi:145734	2dpmhobq
chebi:50771	2dpmhobq
chebi:74683	CE5665
chebi:13941	cbm
chebi:22504	cbm
chebi:23002	cbm
chebi:28616	cbm
chebi:3386	cbm
chebi:44573	cbm
chebi:166453	5cysdopa
chebi:174809	CE5787
chebi:177829	CE5791
chebi:166980	M00048
chebi:176732	M00100
chebi:152050	M00116
chebi:165599	M02611
chebi:176697	M02638
chebi:158190	alaglylys
chebi:158202	alahisala
chebi:158681	argalaala
chebi:159033	arghisthr
chebi:159642	asncyscys
chebi:177729	c12dc
chebi:176711	c81crn
chebi:162200	glnhislys
chebi:162318	glnlyslys
chebi:162330	glnlystrp
chebi:163291	glutrpala
chebi:177091	hexdtrcoa
chebi:164236	hisargcys
chebi:164651	hisglylys
chebi:164531	hishislys
chebi:164647	hislysile
chebi:164667	hislysval
chebi:159514	leusertrp
chebi:159725	lysargleu
chebi:160336	lystrparg
chebi:160438	lysvalphe
chebi:160682	metglntyr
chebi:176760	pepalm_hs
chebi:161647	pheleuhis
chebi:162373	prohistyr
chebi:162729	protrpthr
chebi:155915	tmdm3
chebi:155916	tmdm5
chebi:164730	trpiletrp
chebi:164773	trpmetarg
chebi:164820	trpprogly
chebi:164897	trptyrgln
chebi:166008	tyrtrpphe
chebi:166350	valprotrp
chebi:23801	dmso
chebi:28262	dmso
chebi:42138	dmso
chebi:4612	dmso
chebi:31725	iamac
chebi:139325	3octdece1crn
chebi:21316	Lglyald
chebi:27975	Lglyald
chebi:6233	Lglyald
chebi:145332	14hmdz
chebi:11409	thp2c
chebi:16987	thp2c
chebi:19295	thp2c
chebi:49014	thp2c
chebi:49015	thp2c
chebi:58769	thp2c
chebi:61447	thp2c
chebi:682	thp2c
chebi:865	thp2c
chebi:6495	lpp
chebi:13703	acald
chebi:15343	acald
chebi:22158	acald
chebi:2383	acald
chebi:40533	acald
chebi:25646	octa
chebi:25648	octa
chebi:28837	octa
chebi:3373	octa
chebi:44501	octa
chebi:84536	mql6
chebi:15302	vanln
chebi:18346	vanln
chebi:1842	vanln
chebi:20380	vanln
chebi:48387	vanln
chebi:11945	phthr
chebi:18336	phthr
chebi:21963	phthr
chebi:58452	phthr
chebi:59459	phthr
chebi:7690	phthr
chebi:13181	tyr__L
chebi:15277	tyr__L
chebi:17895	tyr__L
chebi:18186	tyr__L
chebi:21411	tyr__L
chebi:27176	tyr__L
chebi:32760	tyr__L
chebi:32761	tyr__L
chebi:32762	tyr__L
chebi:32784	tyr__L
chebi:32785	tyr__L
chebi:32786	tyr__L
chebi:46070	tyr__L
chebi:46161	tyr__L
chebi:58315	tyr__L
chebi:6313	tyr__L
chebi:9800	tyr__L
chebi:14066	csn
chebi:16040	csn
chebi:23531	csn
chebi:4072	csn
chebi:41732	csn
chebi:15030	pqqh2
chebi:18356	pqqh2
chebi:26526	pqqh2
chebi:58459	pqqh2
chebi:77660	pqqh2
chebi:7882	pqqh2
chebi:59636	PIM6
chebi:14341	dhap
chebi:14342	dhap
chebi:16108	dhap
chebi:24355	dhap
chebi:39571	dhap
chebi:5454	dhap
chebi:57642	dhap
chebi:11454	25dop
chebi:17415	25dop
chebi:19385	25dop
chebi:58136	25dop
chebi:938	25dop
chebi:133370	HC02203
chebi:26315	HC02203
chebi:27820	HC02203
chebi:8505	HC02203
chebi:133392	HC02207
chebi:26319	HC02207
chebi:27555	HC02207
chebi:8508	HC02207
chebi:133396	C05957
chebi:26332	C05957
chebi:27485	C05957
chebi:8521	C05957
chebi:30322	3aap
chebi:176874	56dthm
chebi:1998	56dthm
chebi:20510	56dthm
chebi:27468	56dthm
chebi:12219	6hnac
chebi:16168	6hnac
chebi:20731	6hnac
chebi:2200	6hnac
chebi:57664	6hnac
chebi:12914	Dara14lac
chebi:16292	Dara14lac
chebi:20913	Dara14lac
chebi:4102	Dara14lac
chebi:132936	ppiogly
chebi:89836	ppiogly
chebi:133393	HC02204
chebi:26316	HC02204
chebi:27624	HC02204
chebi:8506	HC02204
chebi:90360	fuc132galacglcgal14acglcgalgluside_cho
chebi:12111	5aptn
chebi:15887	5aptn
chebi:2037	5aptn
chebi:20549	5aptn
chebi:356010	5aptn
chebi:41853	5aptn
chebi:86394	5aptn
chebi:12686	ach
chebi:13715	ach
chebi:15355	ach
chebi:22197	ach
chebi:2416	ach
chebi:40559	ach
chebi:58972	CE2577
chebi:11077	tartr__D
chebi:15672	tartr__D
chebi:18806	tartr__D
chebi:18807	tartr__D
chebi:30927	tartr__D
chebi:35399	tartr__D
chebi:446	tartr__D
chebi:45873	tartr__D
chebi:14170	dma
chebi:17170	dma
chebi:23805	dma
chebi:42136	dma
chebi:4618	dma
chebi:58040	dma
chebi:14464	ichor
chebi:17582	ichor
chebi:24883	ichor
chebi:29780	ichor
chebi:5997	ichor
chebi:13393	nad
chebi:13394	nad
chebi:15846	nad
chebi:21901	nad
chebi:44214	nad
chebi:44215	nad
chebi:44281	nad
chebi:57540	nad
chebi:7422	nad
chebi:11892	cala
chebi:12495	cala
chebi:1671	cala
chebi:18261	cala
chebi:21690	cala
chebi:46352	cala
chebi:63843	M02761
chebi:11653	Pald
chebi:14823	Pald
chebi:18124	Pald
chebi:26070	Pald
chebi:45088	Pald
chebi:58383	Pald
chebi:8155	Pald
chebi:15019	adfdRD
chebi:16906	adfdRD
chebi:8786	adfdRD
chebi:15274	trypta
chebi:16765	trypta
chebi:27161	trypta
chebi:46157	trypta
chebi:57887	trypta
chebi:9767	trypta
chebi:11421	23dhdp
chebi:18042	23dhdp
chebi:19312	23dhdp
chebi:23739	23dhdp
chebi:30620	23dhdp
chebi:48052	23dhdp
chebi:878	23dhdp
chebi:12169	lthstrl
chebi:17168	lthstrl
chebi:20643	lthstrl
chebi:2138	lthstrl
chebi:10194	octdp
chebi:12781	octdp
chebi:16275	octdp
chebi:22346	octdp
chebi:44585	octdp
chebi:53045	octdp
chebi:57711	octdp
chebi:88402	vanilpyr
chebi:50622	alpam
chebi:84654	dmnoncrn
chebi:174215	CE5627
chebi:12634	acorn
chebi:16543	acorn
chebi:21814	acorn
chebi:40771	acorn
chebi:57805	acorn
chebi:7368	acorn
chebi:89825	CE1918
chebi:12699	suchms
chebi:12723	suchms
chebi:16160	suchms
chebi:21975	suchms
chebi:57661	suchms
chebi:7704	suchms
chebi:254496	CN0020
chebi:59032	CN0020
chebi:14898	ppal
chebi:17153	ppal
chebi:26281	ppal
chebi:41359	ppal
chebi:45052	ppal
chebi:8468	ppal
chebi:172441	CE1936
chebi:73122	adrncrn
chebi:30725	eaflatoxin
chebi:11713	dhpppn
chebi:11718	dhpppn
chebi:1419	dhpppn
chebi:18136	dhpppn
chebi:19918	dhpppn
chebi:19919	dhpppn
chebi:46951	dhpppn
chebi:85299	steeth
chebi:11981	4crsol
chebi:17847	4crsol
chebi:1816	4crsol
chebi:20352	4crsol
chebi:44726	4crsol
chebi:11981	pcresol
chebi:17847	pcresol
chebi:1816	pcresol
chebi:20352	pcresol
chebi:44726	pcresol
chebi:88811	subgly
chebi:45625	sucaceto
chebi:87897	sucaceto
chebi:11871	5odhf2a
chebi:11923	5odhf2a
chebi:1239	5odhf2a
chebi:18267	5odhf2a
chebi:20269	5odhf2a
chebi:58425	5odhf2a
chebi:128769	ipdp
chebi:14473	ipdp
chebi:16584	ipdp
chebi:24907	ipdp
chebi:6037	ipdp
chebi:26828	sl1
chebi:60094	sl1
chebi:2786	apotfen
chebi:61377	tdp
chebi:61417	tdp
chebi:73082	arachdcrn
chebi:73061	M02973
chebi:84634	M02973
chebi:73061	ttdcrn
chebi:84634	ttdcrn
chebi:171116	c226crn
chebi:13044	24dab
chebi:13045	24dab
chebi:16028	24dab
chebi:21191	24dab
chebi:21192	24dab
chebi:48950	24dab
chebi:58761	24dab
chebi:6154	24dab
chebi:14639	npthld
chebi:17435	npthld
chebi:18895	npthld
chebi:49554	npthld
chebi:7473	npthld
chebi:134424	clpndcrn
chebi:21186	1p3h5c
chebi:27391	1p3h5c
chebi:58509	1p3h5c
chebi:6151	1p3h5c
chebi:62612	1p3h5c
chebi:11451	HC00460
chebi:17189	HC00460
chebi:19381	HC00460
chebi:19382	HC00460
chebi:58044	HC00460
chebi:936	HC00460
chebi:12117	5d4dglcr
chebi:16369	5d4dglcr
chebi:2048	5d4dglcr
chebi:20561	5d4dglcr
chebi:35453	5d4dglcr
chebi:35454	5d4dglcr
chebi:42815	5d4dglcr
chebi:42819	5d4dglcr
chebi:43704	5d4dglcr
chebi:12117	5dh4dglc
chebi:16369	5dh4dglc
chebi:2048	5dh4dglc
chebi:20561	5dh4dglc
chebi:35453	5dh4dglc
chebi:35454	5dh4dglc
chebi:42815	5dh4dglc
chebi:42819	5dh4dglc
chebi:43704	5dh4dglc
chebi:140729	dlnlcgcrn
chebi:134423	dcsptn1crn
chebi:88970	tag1819Z18111Z1819Z
chebi:71488	eicostet
chebi:71563	eicostet
chebi:86038	elaidcrn
chebi:14018	conialdh
chebi:16547	conialdh
chebi:23372	conialdh
chebi:3859	conialdh
chebi:165634	lnlncgcrn
chebi:131887	hpdcacrn
chebi:34787	hpal
chebi:139536	hexccrn
chebi:88528	hxal
chebi:11836	3hpp
chebi:1553	3hpp
chebi:16510	3hpp
chebi:20071	3hpp
chebi:20079	3hpp
chebi:33404	3hpp
chebi:40000	3hpp
chebi:73018	tiggly
chebi:142797	tmp
chebi:40207	tmp
chebi:45390	tmp
chebi:45394	tmp
chebi:77120	tmp
chebi:9637	tmd
chebi:2483	adcobhex
chebi:58504	adcobhex
chebi:39419	M03045
chebi:42392	M03045
chebi:42394	M03045
chebi:79007	M03045
chebi:14016	confrl
chebi:14017	confrl
chebi:17745	confrl
chebi:23371	confrl
chebi:3858	confrl
chebi:4730	confrl
chebi:23923	enter
chebi:28855	enter
chebi:38150	enter
chebi:4799	enter
chebi:77805	enter
chebi:21420	xylnt
chebi:28146	xylnt
chebi:33827	xylnt
chebi:46656	xylnt
chebi:48092	xylnt
chebi:6323	xylnt
chebi:72715	lneldccrn
chebi:84098	lnlccrn
chebi:13871	uaagtmda
chebi:22688	uaagtmda
chebi:27198	uaagtmda
chebi:27536	uaagtmda
chebi:9868	uaagtmda
chebi:27196	uaaAgtla
chebi:28267	uaaAgtla
chebi:9866	uaaAgtla
chebi:27199	uaaAgla
chebi:27745	uaaAgla
chebi:9869	uaaAgla
chebi:21616	uaAgla
chebi:27204	uaAgla
chebi:28274	uaAgla
chebi:9874	uaAgla
chebi:11453	dhpyr
chebi:16364	dhpyr
chebi:19383	dhpyr
chebi:937	dhpyr
chebi:15248	tol
chebi:17578	tol
chebi:27022	tol
chebi:44023	tol
chebi:9624	tol
chebi:11417	23dpg
chebi:17720	23dpg
chebi:19306	23dpg
chebi:19307	23dpg
chebi:19324	23dpg
chebi:19325	23dpg
chebi:28907	23dpg
chebi:41885	23dpg
chebi:58248	23dpg
chebi:872	23dpg
chebi:873	23dpg
chebi:11993	4h2oglt
chebi:17742	4h2oglt
chebi:1838	4h2oglt
chebi:20374	4h2oglt
chebi:20375	4h2oglt
chebi:30923	4h2oglt
chebi:36148	4h2oglt
chebi:10672	trnaala
chebi:15166	trnaala
chebi:29170	trnaala
chebi:131422	glyc
chebi:14334	glyc
chebi:17754	glyc
chebi:24351	glyc
chebi:42998	glyc
chebi:5448	glyc
chebi:14465	icit
chebi:16087	icit
chebi:24884	icit
chebi:24886	icit
chebi:30887	icit
chebi:36453	icit
chebi:36454	icit
chebi:5998	icit
chebi:14791	pi
chebi:18367	pi
chebi:26020	pi
chebi:26078	pi
chebi:29137	pi
chebi:29139	pi
chebi:35780	pi
chebi:39739	pi
chebi:39745	pi
chebi:43470	pi
chebi:43474	pi
chebi:45024	pi
chebi:7793	pi
chebi:13985	chol
chebi:15354	chol
chebi:23212	chol
chebi:3665	chol
chebi:41524	chol
chebi:72322	chol
chebi:13164	ru5p__L
chebi:17666	ru5p__L
chebi:21383	ru5p__L
chebi:58226	ru5p__L
chebi:6296	ru5p__L
chebi:12997	mnl1p
chebi:16298	mnl1p
chebi:21051	mnl1p
chebi:4205	mnl1p
chebi:61381	mnl1p
chebi:12526	pcreat
chebi:14813	pcreat
chebi:17287	pcreat
chebi:26053	pcreat
chebi:58092	pcreat
chebi:8145	pcreat
chebi:1057	2dh3dgal6p
chebi:11548	2dh3dgal6p
chebi:17860	2dh3dgal6p
chebi:19528	2dh3dgal6p
chebi:58298	2dh3dgal6p
chebi:11050	sl__L
chebi:16712	sl__L
chebi:402	sl__L
chebi:61289	sl__L
chebi:18705	12ppd__R
chebi:28972	12ppd__R
chebi:352	12ppd__R
chebi:44863	12ppd__R
chebi:14557	malm
chebi:14558	malm
chebi:16146	malm
chebi:25116	malm
chebi:25117	malm
chebi:29045	malm
chebi:6652	malm
chebi:10681	trnagly
chebi:15177	trnagly
chebi:29176	trnagly
chebi:19178	and19one
chebi:27576	and19one
chebi:796	and19one
chebi:1232	2ommb
chebi:19729	2ommb
chebi:28636	2ommb
chebi:60655	2ombzl
chebi:13170	sertrna_sec
chebi:74589	sertrna_sec
chebi:11967	omaenol
chebi:16321	omaenol
chebi:1792	omaenol
chebi:20324	omaenol
chebi:57732	omaenol
chebi:10674	trnaasn
chebi:15168	trnaasn
chebi:29172	trnaasn
chebi:10688	trnapro
chebi:15184	trnapro
chebi:29177	trnapro
chebi:10692	trnatyr
chebi:15189	trnatyr
chebi:29182	trnatyr
chebi:1755	46dhoxquin
chebi:26504	46dhoxquin
chebi:28799	46dhoxquin
chebi:1759	48dhoxquin
chebi:26505	48dhoxquin
chebi:28883	48dhoxquin
chebi:10673	trnaarg
chebi:15167	trnaarg
chebi:29171	trnaarg
chebi:10675	trnaasp
chebi:15169	trnaasp
chebi:29186	trnaasp
chebi:10687	trnaphe
chebi:15183	trnaphe
chebi:29184	trnaphe
chebi:10691	trnatrp
chebi:15188	trnatrp
chebi:29181	trnatrp
chebi:10682	trnahis
chebi:15178	trnahis
chebi:29178	trnahis
chebi:10683	trnaile
chebi:15179	trnaile
chebi:29174	trnaile
chebi:10684	trnaleu
chebi:15180	trnaleu
chebi:29169	trnaleu
chebi:10685	trnalys
chebi:15181	trnalys
chebi:29185	trnalys
chebi:10686	trnamet
chebi:15182	trnamet
chebi:29173	trnamet
chebi:10690	trnathr
chebi:15187	trnathr
chebi:29180	trnathr
chebi:10694	trnaval
chebi:15191	trnaval
chebi:29183	trnaval
chebi:10680	trnaglu
